HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Restaurant,Input.Address,Input.Question,Answer.MultiLineTextInput,Answer.Q1AnswerPart1,Answer.box1,Approve,Reject
32FESTC2NHQ72FLUVRR7Q4RYWCQCUU,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3TAYZSBPLL8GC4ZIZVC3OAW9WJP2SQ,A26AK8IVDJQ94M,Submitted,Wed Jul 15 17:20:56 PDT 2015,Wed Jul 15 17:21:03 PDT 2015,Fri Jul 17 17:21:03 PDT 2015,,,,7,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Is this restaurant open until midnight?,{},0,first_checkbox,,
32FESTC2NHQ72FLUVRR7Q4RYWCQCUU,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3TGOYF991XM5BT0O7KH99U9P07MUU9,A38DC3BG1ZCVZ2,Submitted,Wed Jul 15 16:27:19 PDT 2015,Wed Jul 15 16:27:41 PDT 2015,Fri Jul 17 16:27:41 PDT 2015,,,,22,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Is this restaurant open until midnight?,{},100,first_checkbox,,
32FESTC2NHQ72FLUVRR7Q4RYWCQCUU,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3TGOYF991XM5BT0O7KH99U9P07OUUB,AEWGY34WUIA32,Submitted,Wed Jul 15 16:50:24 PDT 2015,Wed Jul 15 16:50:43 PDT 2015,Fri Jul 17 16:50:43 PDT 2015,,,,19,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Is this restaurant open until midnight?,{},-100,first_checkbox,,
32FESTC2NHQ72FLUVRR7Q4RYWCQCUU,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3TXD01ZLD4H6UV69SEQRWQBV1U5U4T,A3Q3B9T8H3I3AD,Submitted,Wed Jul 15 17:19:35 PDT 2015,Wed Jul 15 17:19:47 PDT 2015,Fri Jul 17 17:19:47 PDT 2015,,,,12,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Is this restaurant open until midnight?,{},-100,first_checkbox,,
32FESTC2NHQ72FLUVRR7Q4RYWCQCUU,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3U84XHCDICDNGU0JY1PZDIQA3CGZ4J,A275NH66G89TSS,Submitted,Wed Jul 15 16:50:25 PDT 2015,Wed Jul 15 16:51:04 PDT 2015,Fri Jul 17 16:51:04 PDT 2015,,,,39,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Is this restaurant open until midnight?,{},-100,first_checkbox,,
32FESTC2NHQ72FLUVRR7Q4RYWCQCUU,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3XIQGXAUMC8VUMINZHZLJ9U9ME3X7Z,A276JM9Q4946HH,Submitted,Wed Jul 15 16:20:45 PDT 2015,Wed Jul 15 16:23:17 PDT 2015,Fri Jul 17 16:23:17 PDT 2015,,,,152,0% (0/0),0% (0/0),0% (0/0),Vik's Chaat and Market,"2390 Fourth St, Berkeley, CA 94710",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,30ZX6P7VF8VND1GSC13PW95M0052J3,AUFEOA1SGIGVU,Submitted,Wed Jul 15 16:38:39 PDT 2015,Wed Jul 15 16:39:28 PDT 2015,Fri Jul 17 16:39:28 PDT 2015,,,,49,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,31UV0MXWNQCJHNF9C2KNIFTY7VE5I2,A2GU2QUQZNSG9U,Submitted,Wed Jul 15 17:21:22 PDT 2015,Wed Jul 15 17:21:37 PDT 2015,Fri Jul 17 17:21:37 PDT 2015,,,,15,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,323Q6SJS8IGBNPXECWFB4FJWWCCHF3,A2Q0G312LESWK7,Submitted,Wed Jul 15 17:21:32 PDT 2015,Wed Jul 15 17:22:09 PDT 2015,Fri Jul 17 17:22:09 PDT 2015,,,,37,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3483FV8BEEJBP61LSI90N50HEUQ626,A3F2GS1KMWW6CP,Submitted,Wed Jul 15 17:09:21 PDT 2015,Wed Jul 15 17:09:47 PDT 2015,Fri Jul 17 17:09:47 PDT 2015,,,,26,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-60,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3483FV8BEEJBP61LSI90N50HEUS628,A1ZDUMHAM754IJ,Submitted,Wed Jul 15 17:23:31 PDT 2015,Wed Jul 15 17:24:10 PDT 2015,Fri Jul 17 17:24:10 PDT 2015,,,,39,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,34J10VATJFY8A9Y7WU8QGQOP3RVQIU,A140ZWPCRK3F5Z,Submitted,Wed Jul 15 16:42:39 PDT 2015,Wed Jul 15 16:45:17 PDT 2015,Fri Jul 17 16:45:17 PDT 2015,,,,158,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,34PGFRQONOB9PHEZQLSWKGLB476JW8,A3LI0O659I8GFX,Submitted,Wed Jul 15 17:20:00 PDT 2015,Wed Jul 15 17:20:22 PDT 2015,Fri Jul 17 17:20:22 PDT 2015,,,,22,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,34X6J5FLPTY45KIDECTQSR3PG6QJQ5,A3RO90I4O8I0O2,Submitted,Wed Jul 15 17:25:52 PDT 2015,Wed Jul 15 17:26:11 PDT 2015,Fri Jul 17 17:26:11 PDT 2015,,,,19,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,358010RM5ETX5CJJHF21PNAC8WLVX0,A1NZ2JBACGMTMK,Submitted,Wed Jul 15 17:28:49 PDT 2015,Wed Jul 15 17:29:41 PDT 2015,Fri Jul 17 17:29:41 PDT 2015,,,,52,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3A4NIXBJ76ZJFV8LP4YMRXWCAUYLMM,A1T6KGWNEUR9XD,Submitted,Wed Jul 15 17:22:46 PDT 2015,Wed Jul 15 17:23:06 PDT 2015,Fri Jul 17 17:23:06 PDT 2015,,,,20,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3AMW0RGHOD2FOY8JTX6TLTUWKU1NPE,AUW6U0UX2VC7Q,Submitted,Wed Jul 15 16:28:39 PDT 2015,Wed Jul 15 16:29:30 PDT 2015,Fri Jul 17 16:29:30 PDT 2015,,,,51,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3CN4LGXD5XONB4QE2FNGZBH8XIH4Y2,AQOYZ1NB7R5UY,Submitted,Wed Jul 15 17:19:30 PDT 2015,Wed Jul 15 17:19:56 PDT 2015,Fri Jul 17 17:19:56 PDT 2015,,,,26,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3E47SOBEYQW4G8OORC7VWLZ8ZCWCID,AMQK5FIDUG4QO,Submitted,Wed Jul 15 16:52:18 PDT 2015,Wed Jul 15 16:52:59 PDT 2015,Fri Jul 17 16:52:59 PDT 2015,,,,41,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3EWIJTFFVO786BRMJDOKG5ZFYUV0E2,A3V70AZ39FPZ5V,Submitted,Wed Jul 15 17:15:52 PDT 2015,Wed Jul 15 17:17:23 PDT 2015,Fri Jul 17 17:17:23 PDT 2015,,,,91,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,"Each entree is about $15, but drinks and dessert can make it more expensive.",0,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3J2UYBXQQLC4TWY7DV5M4H72HW760N,A8DKQ2W8HSXYX,Submitted,Wed Jul 15 17:15:41 PDT 2015,Wed Jul 15 17:16:00 PDT 2015,Fri Jul 17 17:16:00 PDT 2015,,,,19,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3L4D84MILZSRSRJAVM6WJDBOPJTHJ6,A2PVVBWN8QFZM2,Submitted,Wed Jul 15 17:22:07 PDT 2015,Wed Jul 15 17:23:24 PDT 2015,Fri Jul 17 17:23:24 PDT 2015,,,,77,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3OUYGIZWR7YC32GCSR4VAHYJC1VP0A,A8SP23ECDU4F0,Submitted,Wed Jul 15 17:04:41 PDT 2015,Wed Jul 15 17:05:08 PDT 2015,Fri Jul 17 17:05:08 PDT 2015,,,,27,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3PEIJLRY6TTAK1JO7P7XBPTQF5LXWA,A1EFMDT1U0TBPV,Submitted,Wed Jul 15 17:23:12 PDT 2015,Wed Jul 15 17:26:20 PDT 2015,Fri Jul 17 17:26:20 PDT 2015,,,,188,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3RJSC4XJ10U8ASYT8CVHCBT2L1W051,A1F991VPHVNIVC,Submitted,Wed Jul 15 17:14:10 PDT 2015,Wed Jul 15 17:14:55 PDT 2015,Fri Jul 17 17:14:55 PDT 2015,,,,45,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3SLE99ER0ND71TLSDGZMLWWGD42BZ6,AEWGY34WUIA32,Submitted,Wed Jul 15 17:26:28 PDT 2015,Wed Jul 15 17:27:02 PDT 2015,Fri Jul 17 17:27:02 PDT 2015,,,,34,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3U0SRXB7CD500BOY6PAIQOUBLCORN9,AAAG7IZP1V712,Submitted,Wed Jul 15 16:27:10 PDT 2015,Wed Jul 15 16:28:32 PDT 2015,Fri Jul 17 16:28:32 PDT 2015,,,,82,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},0,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3VA45EW49NNUPRPT9AVGZMC37O3O1T,A3Q3B9T8H3I3AD,Submitted,Wed Jul 15 16:50:34 PDT 2015,Wed Jul 15 16:51:01 PDT 2015,Fri Jul 17 16:51:01 PDT 2015,,,,27,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3WEV0KO0OMS3FEXYWKWKKTNDTACDS8,A3M6098H4L6HQG,Submitted,Wed Jul 15 17:10:03 PDT 2015,Wed Jul 15 17:10:37 PDT 2015,Fri Jul 17 17:10:37 PDT 2015,,,,34,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3XXU1SWE8MV5GYAA38MYKM9ODFWA0G,AB5KURK6V868K,Submitted,Wed Jul 15 17:06:11 PDT 2015,Wed Jul 15 17:07:36 PDT 2015,Fri Jul 17 17:07:36 PDT 2015,,,,85,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,Yes the dinner main courses range between 13.50 and 18.25 so most likely a typical meal with an appetizer or dessert + drink would cost more than $30.,80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3Y54SXRO1LLQBGLZ7FRZ4YNNHTIUTL,A38XFEVWJDEUTN,Submitted,Wed Jul 15 16:55:19 PDT 2015,Wed Jul 15 16:55:32 PDT 2015,Fri Jul 17 16:55:32 PDT 2015,,,,13,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},60,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3YDGXNSEOZU8WYZWPBPM0YT643884M,A3F7TD3W9043EO,Submitted,Wed Jul 15 16:45:09 PDT 2015,Wed Jul 15 16:46:10 PDT 2015,Fri Jul 17 16:46:10 PDT 2015,,,,61,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3YDGXNSEOZU8WYZWPBPM0YT643E48O,AFOPSLYSR83LW,Submitted,Wed Jul 15 17:17:09 PDT 2015,Wed Jul 15 17:17:41 PDT 2015,Fri Jul 17 17:17:41 PDT 2015,,,,32,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-80,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3Z9WI9EOZZOM3BPSD768KSB148SKH7,A11R8G0FYA2UVQ,Submitted,Wed Jul 15 17:06:32 PDT 2015,Wed Jul 15 17:07:02 PDT 2015,Fri Jul 17 17:07:02 PDT 2015,,,,30,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-60,first_checkbox,,
3UOMW19E6D6QH0VFUQJZISZIXVX5C5,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:26 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:26 PDT 2015,,,3Z9WI9EOZZOM3BPSD768KSB148UKH9,A20V4D90X56RQ3,Submitted,Wed Jul 15 17:19:12 PDT 2015,Wed Jul 15 17:19:59 PDT 2015,Fri Jul 17 17:19:59 PDT 2015,,,,47,0% (0/0),0% (0/0),0% (0/0),Platano,"2042 University Ave, Berkeley, CA 94704",Would a typical meal at this restaurant cost more than $30?,{},-100,first_checkbox,,
